,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,ModelStars,ModelScore,StarsDifference
87,gp:AOqpTOFwIiod2uHxaE0xvurUO3ExhnovhR4VvHNHP7NQ_I0G_m6FFDLS3ojpWHNaTS0pMVd-pLKfyhthWVpZSuc,alexander Obeso,https://play-lh.googleusercontent.com/a/AATXAJyW99Pwmpz3KgQEc1aeCky-789azErdojFTGjMU=mo,Muy mala la señal lastima,1,0,9.1.1,2021-07-22 22:29:16,"Hola Alexander, estamos dispuestos a ayudarte, en la app encontraras la opción de ""Chatea con nosotros"" donde puedes escribirnos y con mucho gusto verificamos lo sucedido.",2021-07-23 08:26:22,1,0.7273,0
88,gp:AOqpTOFNlSzGLWf1Y_qH_gICpwpEngNjyYamFRcWOUrd35h0p4opBT7TCkKKK0_Xe5mj6PblZ2ZbfeCUKP4CoP0,Gloria Giraldo,https://play-lh.googleusercontent.com/a-/AOh14Gj43gCoTPiNxmYv25oiV4P5DXT5UckYbtiHMvS26kg,"La aplicación necesito ser actualizada, la actualicé y desde ese mismo momento no pude volver a tener acceso a la aplicación, me dice que no me acepta el nombre de usuario y cambie el password y me dice que hay un error de conexión...es el colmo que actualizar una aplicación en vez de mejorar sea peor.",5,0,11.4.0,2021-07-22 22:19:21,"Buen día Gloria, por favor envíanos una imagen de la falla que presentas a nuestras redes sociales en Facebook como Claro Colombia o en Twitter @ClaroTeAyuda y con mucho gusto validamos lo sucedido.",2021-07-23 08:25:45,1,0.6803,4
89,gp:AOqpTOFu8dciE07_e723tTDUbO9vAycrI381ayPo_J_4aVtvf_gZrDmRsASrTVxu4OS1TX5sT-63wPGYbUSDiB0,Olga Luz Rios,https://play-lh.googleusercontent.com/a-/AOh14GhVTSwo-WkZYdaLTpkiza0r6Fzdz0dSAdtF6Aao,Algunas veces no abre lo que se necesita averiguar,3,0,11.4.0,2021-07-22 21:57:56,"Hola Olga, estamos seguros qué podemos brindarte una mejor experiencia, amplíanos la información en nuestras cuentas oficiales de Facebook como Claro Colombia y en Twitter como @ClaroTeAyuda y con mucho gusto validamos lo sucedido.",2021-07-22 22:11:01,3,0.3782,0
90,gp:AOqpTOElrY1kqPazz-OkPXhyRX5zm3zA54wk-x0eLNIzus-I_1l0XqfULkP5T6plOtQ5-8KQ3UzLupK5gAWeIeE,Diana Mora,https://play-lh.googleusercontent.com/a-/AOh14Gh2GWHYaS9ospg3zdTN2OLdAuznosoqMbX_xTR0,Buen servicio y atención del técnico Andrés,5,0,,2021-07-22 20:35:32,"Buenas noches Diana, nos alegra mucho que hayas tenido una buena experiencia, seguiremos trabajando para que cada día sea mejor.",2021-07-22 20:37:36,4,0.5024,1
91,gp:AOqpTOFHQT_d7Z_mVIgFtqIf98yxB7zPupYC0TeD0i1c6i_yqkv51dp-K8KTYjcvkrkViR8_GQ3z_kOQ_9D0LFk,armando moreno,https://play-lh.googleusercontent.com/a/AATXAJxgiu22AH4gszojekdZUleX-2nZ5LP4X5nYEpAY=mo,Ok,5,0,9.1.1,2021-07-22 19:56:39,"Hola Armando, gracias por tu calificación, queremos brindarte siempre la mejor experiencia con nuestros servicios.",2021-07-22 20:21:52,3,0.4951,2
92,gp:AOqpTOHerY8djk4kf4hpdjMmdsQXGlMhFxQe1gz-Of1gajIStwBQxnzPuz1aBje7TXqwoK1BjEW9oGssM_q8AwQ,Luis Alberto Alvarez Cadavid,https://play-lh.googleusercontent.com/a-/AOh14GhixkODypzjzNcfTLYuLkKMQ24a-a7nYOeDaoDg,Buenas noches cuéntame,5,0,11.4.0,2021-07-22 19:56:14,"Hola Luis, gracias por tu calificación, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 20:20:46,5,0.4007,0
93,gp:AOqpTOHE6o74PktskTYjShPZSockRVOoXqP_AqxCF50F2mXTwhkefMH_CpMaWn3LPrBgfIDG7cbZelI5reAt15k,Zoraida Contreras Ruiz,https://play-lh.googleusercontent.com/a/AATXAJyhKgr5AImyqN0QFXfGBj_vpVIFnz_umNiNQP_s=mo,Muy decepcionada,2,0,11.0.0,2021-07-22 19:39:42,"Hola Zoraida, cuéntanos el porqué de tu comentario, tus sugerencias nos pueden ayudar a mejorar nuestro servicio. Recuerda que si presentas alguna novedad puedes escribirnos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto te ayudamos.",2021-07-22 20:12:33,1,0.774,1
94,gp:AOqpTOEaG-_m_J_AqYIC5lXpQ693rLTQFUuiW-2Vfh0gQiwkalgnsJTCS9Z0Dc90DPJtplsGPnRRvkSjgcMM9t4,Jhon erick De avila Martínez,https://play-lh.googleusercontent.com/a/AATXAJzXTdaipzL3e_laCHvb1yZk2SfRChC2Kwwv8gjI=mo,Exelente,5,0,11.4.0,2021-07-22 19:35:27,"Hola Jhon, muchas gracias por escribirnos, seguiremos trabajando para brindarte lo mejor siempre.",2021-07-22 19:44:44,5,0.4999,0
95,gp:AOqpTOHH8GhfFWgUUSJznir5TJdtnuEW2Gb1QkKSYfPy1sZKuB1leUoi5FavVxdRser483ViWy3IKcV8WO0qqiE,Carlos Andres Murcia Ariza,https://play-lh.googleusercontent.com/a/AATXAJxRHnGrLlCbPsu0SZQw7rcXezH3TWrL-xoSAxMI=mo,Muy buena me gusta es muy buen servicio y sus promociones son excelentes en realidad la recomiendo gracias bendiciones,5,0,11.4.0,2021-07-22 19:33:24,"Hola Carlos, muchas gracias por escribirnos, nos llena de felicidad leer comentarios como el tuyo y nos motiva a seguir trabajando para brindarte la mejor experiencia. ;)",2021-07-22 19:42:38,5,0.7244,0
96,gp:AOqpTOHLSoTkQ2QWAsg5S7w5Rx-p_Kf9LjSUwGCWvWoLM_h7ov9iI0sA69XwiAFS07_zuE1bjo0nYirkuEoVtqM,Myriam Stella Areval Ruiz,https://play-lh.googleusercontent.com/a/AATXAJyCzphIAeuOfL_-ZHkplB8UMRwAgB1Kaxe2LhTo=mo,Buen servicio,5,0,,2021-07-22 19:28:41,"Hola Myriam, muchas gracias por tu comentario, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 19:41:14,5,0.4445,0
97,gp:AOqpTOGvSA7FBwoHM4UBCAdFIO3f85Vehfu1LrtMGK5O1T6ndZ2YU4DBRIOV0plV1t4n-y4BXXwQo2NTVHvMgCY,Jose Eladio Lopez Sanchez,https://play-lh.googleusercontent.com/a/AATXAJyGgMdxxBFroeF08IkvDxPjPUENki7oZWGlAOwv=mo,Deficiente señal en Nuevo Colón boyacá,3,0,10.3.0,2021-07-22 19:09:37,"Hola Jose, déjanos revisar que puede estar pasando, por favor escríbenos en la opción “Chatea con nosotros” de nuestra App o a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 19:40:15,1,0.6331,2
98,gp:AOqpTOHrhZx62c8sHgdg89qYZLEJ8y3oL8DrAnQ1YlSboCtIR0sE5jHLDDTVQ62E_PiojRCP9J5aeGV7V0-9ECU,Juan Arciniegas Rangel,https://play-lh.googleusercontent.com/a-/AOh14GjaTxpFF64Pj7TcGlj_rqA8U1hlIq-pl9R1MqaO,Excelente herramienta,5,0,11.4.0,2021-07-22 19:04:00,"Hola Juan, muchas gracias por escribirnos, seguiremos trabajando para garantizar que tengas la mejor experiencia con nuestra App.",2021-07-22 19:08:32,5,0.8351,0
99,gp:AOqpTOGfHIU_A1trNxNrBcoM2Mwr6k-ueHfGj9g7RUoquepJc48Phct_yTWpEbPyTR1Fp3Mx0rtewXNC16q4Wrk,Hector Hernández,https://play-lh.googleusercontent.com/a/AATXAJy565w9yI2EDJlNuG8YkXdc0uMXv-qarVDnr8ut=mo,Muy bueno,5,0,11.3.0,2021-07-22 18:04:02,"Hola Hector, muchas gracias por escribirnos, seguiremos trabajando para brindarte la mejor experiencia.",2021-07-22 18:55:58,5,0.7146,0
100,gp:AOqpTOHAx5UiXT5CXZQTB68tJnch99dPavYuzt-6dbVzwfpNVqNjAtomTCX-Uob50JtYuw-R6yIBnrKcJxwqSmA,JOSE JAIME SANCHEZ,https://play-lh.googleusercontent.com/a-/AOh14GjPrAlyJdCRF1iq_iqI3_l3HQTJg-hBEyN7JLAVoTM,La app carga con errores.,1,0,6.7.0,2021-07-22 17:55:10,"Hola Jose, tenemos excelentes noticias, ya se encuentra disponible la versión (11.4.0), por favor descarga nuestra última actualización para que puedas disfrutarla sin interrupciones. Si presentas alguna novedad puedes escribirnos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto te ayudamos.",2021-07-22 18:53:58,1,0.4034,0
101,gp:AOqpTOHYKnR_xeizbWrqylf1G3Q4lzh_-IH1uQW3Eu9TBReQDUZBR2EgAN2H53xmugAFwpq_YvRO03MyaqjEz2s,Yeinmyn Smerly Granados David,https://play-lh.googleusercontent.com/a-/AOh14GiWlkKBkmeo-MWZa3nmT8-F6m1WIXyPPAHxXDI4OQ,Ecxelente,5,0,11.0.1,2021-07-22 17:41:28,"¡Hola Yeinmyn! Nos alegra muchísimo leerte, seguiremos trabajando para brindarte lo mejor siempre.",2021-07-22 18:52:53,1,0.3076,4
102,gp:AOqpTOGobHfe1XOulqVfibq8umksDjmgr8TfzIG2-El2YsqmIRgPYU86Y3uRYB3HdH_5r1mMfnaW5I9o78DuXa8,Hernando Garcia,https://play-lh.googleusercontent.com/a-/AOh14GiUt_xpl-_3Y0NNmHyOswwBJmJnO9NvtqkdZEZ4,Excelente. El técnico dejó todo en orden Mil gracias,5,0,11.0.0,2021-07-22 17:41:26,"Hola Hernando, nos alegra mucho que hayas tenido una buena experiencia, seguiremos trabajando para que cada día sea mejor.",2021-07-22 18:52:27,5,0.7917,0
103,gp:AOqpTOFmf6bDp7GjH6Z87lBEVZwrWyJ-DZlhsIu68-HnxYn_7uxxzfE8lKzJP_l1KdTeqoYWV9HqCeUIdF5fL9U,Juan Diego,https://play-lh.googleusercontent.com/a/AATXAJw8iiTS-iKutnGAX14wsYe9T1TJQqz0OqDGAnm5=mo,"Si la app es pésima, como será el servicio. Asqueroso 🤮",1,0,11.3.0,2021-07-22 17:37:20,"Hola Juan, queremos mejorar tu experiencia con nuestra App, por favor cuéntanos en qué podemos mejorar para tener 5 estrellas de tu parte. Si presentas alguna novedad puedes escribirnos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto te ayudamos.",2021-07-22 18:49:53,1,0.556,0
104,gp:AOqpTOGK06SByvSLzD3QRs5Mi-i37uyrVpqZurxKWNyUPJL9EeKxVRMbeEmhTimku5ta8C2LmMc-PaYdseMCBfM,Reinel Villalba Viveros,https://play-lh.googleusercontent.com/a-/AOh14Gid1eZSDqtPrjDNKKoimoLbYxnzCKWaqLD4ZbaJNaU,"Agendar turno no sirve si tienen asesores inútiles en los centros de experiencia, pésimo servicio.",1,0,11.4.0,2021-07-22 17:26:28,"Hola Reinel, estamos seguros que podemos brindarte una mejor experiencia, amplíanos tu solicitud en nuestras cuentas oficiales de Facebook como Claro Colombia y en Twitter como @ClaroTeAyuda y con mucho gusto te ayudamos en lo que necesites.",2021-07-22 18:46:15,1,0.8494,0
105,gp:AOqpTOFHpLQaVaDv8URZaj5H1yBT9ms6IR0ab-BHSQz-thU_NoczVQZGGzdR8KrEIe5h9V_KAjNK9zfzKj9hIYI,Lila Luz Ortega Durango,https://play-lh.googleusercontent.com/a/AATXAJwFzWEIKM1p-9wP7xmnCDu5VCStjd8k_c2BZCr7=mo,Excelente,5,0,11.3.0,2021-07-22 16:37:24,"Hola Lila, muchas gracias por tu comentario, seguiremos trabajando con la mejor energía para garantizar que tengas una experiencia inolvidable.",2021-07-22 16:57:52,5,0.7857,0
106,gp:AOqpTOE2cH3taFueMcUzg-1DQxVLh3MsoeiYNF1HaeIbS2pvzIZr8FCoO_z4RINQDJBrgj-zxVZkXTd0-GSisDE,gladys amanda portilla peña,https://play-lh.googleusercontent.com/a-/AOh14GhL_NXPEiBw1pd6vquVmzNYhRxFGM_aCoZBdAlV7sk,Sencillo su uso,5,0,11.3.0,2021-07-22 16:22:59,"Hola Gladys, muchas gracias por tu comentario, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 16:27:22,3,0.428,2
107,gp:AOqpTOHjdtX-wB8_6ZafBaHcbkevN7nhdL_2j_wfQXC8w9ykal2JDuPp229N8WDWyQveNk5ZEIQukFb6D1n_bKQ,Arley López,https://play-lh.googleusercontent.com/a/AATXAJyhLDSqXWItbXTspPRhVLQmeO5NxavXEZ6P0TEi=mo,quedé satisfecho con el servicio un servicio rápido muchas gracias,5,0,10.9.0,2021-07-22 16:04:39,"Hola Arley, nos alegra mucho que hayas tenido una buena experiencia, seguiremos trabajando para que cada día sea mejor.",2021-07-22 16:26:46,4,0.5296,1
108,gp:AOqpTOGVCnpd_y3nrpMuHvyteArOu5F7QAz5e8bpPK7LDE7oiTL3gE3rYrmzv-aPRRxTjfbLnql-fnWpMAfqtmc,Jona Fuentess,https://play-lh.googleusercontent.com/a/AATXAJyETLR1Q0d9URbt3oD6rFCFrETPapWuc90si7JQ=mo,La aplicación sólo sirve dos o tres día luego compras o haces recargas y no te deja dice error y automáticamente se cierra no deja hacer nada,1,1,11.4.0,2021-07-22 15:32:06,"Hola Jona, agradecemos tu tiempo por informarnos, vamos a revisar esto con nuestro equipo técnico para solucionarlo lo más pronto posible. Recuerda que puedes escribirnos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto te ayudamos en lo que necesites.",2021-07-22 15:44:14,1,0.9094,0
109,gp:AOqpTOF2cLgwRvq_I4DB4V1ewGMytfObcun1ChDUIj1QHo44SyHm4yPm1JU5xJKkysWAPaSPmPTP36CWwOir7cQ,Lucy Gomez,https://play-lh.googleusercontent.com/a-/AOh14Gj7djscBRXF6vQeRH9dbCC15XZOptRsfim-Ry4RiA,"Realmente no he podido cancelar una factura que por error de ustedes llego por menor valor, luego simplemente lo mandan a uno a pagar de forma presencial el excedente. Además el servicio de internet es pesimo, me han visitado 3 veces y nada que arreglan la falla.",1,0,11.4.0,2021-07-22 15:25:16,"Hola Lucy, estamos listos para ayudarte, en la App encontrarás la opción de ""ClaroBot"" donde puedes ampliarnos la información de tu novedad y con gusto te ayudaremos.",2021-07-22 15:43:00,1,0.9376,0
110,gp:AOqpTOHNeg7PtU0vKl40eUXHMxF00tgvnOD-dL8UQXQ5b82-JV-8xGv7mlUydv3k2FF7zCQ4wZ50XJRoETyHwBk,Henderson Estrella,https://play-lh.googleusercontent.com/a/AATXAJw2pt9DkMG_ZZCag63JlhuqABaLFvgIDEgWpl6o=mo,Super genial bueno hasta ahora,5,0,,2021-07-22 14:58:21,"¡Hola Henderson! Nos alegra muchísimo leerte, seguiremos trabajando para brindarte lo mejor siempre.",2021-07-22 15:41:12,5,0.7985,0
111,gp:AOqpTOHvnR5SrYlVWT7s-BpvGhQ7Vw6XDtkk6x4sp6-o_FH01GgIBgD2WViiyKLeR1-CgzRQFoZaVKv8gf8KAJA,Rosario Prado,https://play-lh.googleusercontent.com/a/AATXAJz-wqjLMerfmpbx84z8CeTM_VKqqTfeJok893Ho=mo,Buen servicio.. Gracias,5,0,11.3.0,2021-07-22 14:57:24,"Hola Rosario, nos alegra mucho que hayas tenido una buena experiencia, seguiremos trabajando para que cada día sea mejor.",2021-07-22 15:39:48,5,0.4753,0
112,gp:AOqpTOETYqbNOx1YFNnXESVUCfU09MgPBDmwD91fpMHhVHA-rvmZNfvdZBmpv5KnVY3xaKoCr6-KRikZs7x-kUY,nelfida coneo,https://play-lh.googleusercontent.com/a/AATXAJx91NCMdAGpilGn3GjZs9-6tbajVMKwgEQdEoyo=mo,Pésima,1,0,11.4.0,2021-07-22 14:49:42,"Hola Nelfida, queremos cambiar tu opinión frente a nuestra App, por favor cuéntanos en qué podemos mejorar para tener 5 estrellas de tu parte.",2021-07-22 15:39:09,1,0.7584,0
113,gp:AOqpTOESaOGXwnpbVUq4ZnCHygFXETcNRNMekXXARS77uglbqJ-Hih0J7EsQNjxgWeRpFewPo4wIgMH5LTDknXQ,Oscar andres Benjumea moreu,https://play-lh.googleusercontent.com/a/AATXAJyDSsZ5_3GXxbefYf77HKpKbimwxvrbgADNcduD=mo,Super,5,0,11.3.0,2021-07-22 14:47:07,"Hola Oscar, muchas gracias por tu comentario, seguiremos trabajando con la mejor energía para brindarte la mejor experiencia.",2021-07-22 15:24:03,5,0.7829,0
114,gp:AOqpTOG2QAnDUmrBjeBJcKpMxCxVv3x2yFcjevgXOpTx4s2QXj0T-xi8leVhRmHn1vDt4-ijkzYRPPoNWxs5hbI,Guillermo Gomez Jimenez,https://play-lh.googleusercontent.com/a/AATXAJyA15WKkpNWkdFDDB3GZVqDzfgdp6WP1fPz_Ozb=mo,"Cambie de cel. y ahora que quiero iniciar la aplicación con el nuevo cel. Pongo que se me olvidó la contraseña para entrar y me pide datos y correo y cuando le doy ok. Me dice que no se pudo validar tu identidad comunícate al *611 o acércate al centro de atención más cercano. Ya me comunique al *611 y nada, y ya han pasado 2 meses y no puedo entrar en la aplicación.",1,0,11.4.0,2021-07-22 14:08:33,"Hola Guillermo, estamos seguros qué podemos brindarte una mejor experiencia, por favor escríbenos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 14:29:53,1,0.6696,0
115,gp:AOqpTOE91SgU--YngUmu_D3sI4IxsRlJDczBjTJtdNExmWXlGGLFFpfZ0tuEE9ULc4dK2icGzpOgmNYVqtARjCo,Pedro Luis Correa Ortiz,https://play-lh.googleusercontent.com/a/AATXAJykkyUYcrUtShQGIc-7CPRQL_QQYKVaBmVuqY0C=mo,Mala,2,0,11.3.0,2021-07-22 13:54:07,"Hola Pedro, cuéntanos el porqué de tu comentario, tus sugerencias nos pueden ayudar a mejorar la aplicación.",2021-07-22 13:58:05,1,0.5158,1
116,gp:AOqpTOGh-SJqjt1GhH7wfQ7au-PQ1hdiwQ1tUdHmuaV7Ix_-JUe7MUjUBLV4VSi8rFz7neC-8RHg8OpLDh3EvwQ,Solo Porque toco,https://play-lh.googleusercontent.com/a/AATXAJykfDfNU4LiEBQC7o9EXrEEUi3iyqBH7T752KwB=mo,"Pésimo servicio por medio de la aplicación, telefónica y presencial. Se ve que la atención es muy buena sólo para captar clientes, pero una vez adentro, lo mandan a uno a volar. Solicitaré la desinstalación.",1,0,,2021-07-22 13:53:42,"Hola, estamos dispuestos a ayudarte, en la app encontraras la opción de ""Chatea con nosotros"" donde puedes escribirnos y con mucho gusto verificamos lo sucedido.",2021-07-22 13:57:31,1,0.8539,0
117,gp:AOqpTOGi0oO8sjp8dNaHhIXdGuWvyIrYjm9ag0UrOFq5uAGW0G7n_9J4-wbf6RYvIKBRMwVYxnjymlVIZtUfhds,Nathaly Lopera villada,https://play-lh.googleusercontent.com/a-/AOh14GgF5z4iAFQSDeJlg6gelatuTY8CQ9PUBfrX7_af,Muyyy bueno,5,0,11.4.0,2021-07-22 13:39:22,Hola Nathaly ¡Gracias por tu calificación! Trabajamos todos los días para brindarte el mejor servicio.,2021-07-22 13:45:16,5,0.3933,0
118,gp:AOqpTOGAIGw6KMzXUVQUJwgciG-TpmG9ciRojXYXnREBJRerBhh9L-x69pB-lW-1RCKdeEZlGCcLcG-7pDoyido,Leonel arenas,https://play-lh.googleusercontent.com/a/AATXAJwPWNKJOzeLoIyf6tuCuVSyA271Kh9wLGEtgVvl=mo,La verdad es que siempre que qué voy a qué voy a hacer algo en internet muy lento ojalá que no nos vayan a comprar no haya nada esto,5,0,11.0.1,2021-07-22 13:37:08,"Hola Leonel, estamos dispuestos a ayudarte, en la app encontraras la opción de ""Chatea con nosotros"" donde puedes escribirnos y con mucho gusto verificamos lo sucedido.",2021-07-22 13:43:52,1,0.6081,4
119,gp:AOqpTOH9R4g8UPOJ42Gd8C8Pz32AGeR2ktcQjFzHQTLvEHsg3pLIE_8SOcEx5KuvWiJqGVQ4yClPqt3uCS71cWQ,Beatriz elena Correa castaño,https://play-lh.googleusercontent.com/a/AATXAJxmslg4348XgsQfKpZOggnvdz_LN-I_w0kjp8qg=mo,No. Deja el.registro. con razon nos phitufean,1,0,11.4.0,2021-07-22 13:35:30,"Hola Beatriz, por favor escríbenos a nuestras redes sociales, nos encuentras en Facebook como Claro Colombia o en Twitter @ClaroTeAyuda y con mucho gusto validamos lo sucedido.",2021-07-22 13:43:05,1,0.7764,0
120,gp:AOqpTOHbgpgZldoPQH-rPGIdSdYeg10V6LL2BTk6cseue2xJ1vi1a1Jrseoti8orG8CAyE6FmABRGu_i-4Mbc9I,Bren,https://play-lh.googleusercontent.com/a/AATXAJwS2o2Yzd-koIDEEfESAhvRZsKesM-kmmXKVjR_=mo,"El servicio de claro es pésimo en la aplicación ya que ni siquiera deja entrar al usuario y por teléfono la atención es peor ya que son asesores impacientes y groseros. Le doy UNA estrella sólo porque no le puedo dar CERO ESTRELLAS. Desinstalo ésta porquería de aplicación y en cuanto la cláusula termine también solicitaré la desinstalación del servicio. Ah, y ahorrense lo de que debí buscar asesoría primero, porque lo intenté y no funcionó. DESINSTALADA",1,1,,2021-07-22 13:29:34,"Hola Bren, por favor escríbenos a nuestras redes sociales, nos encuentras en Facebook como Claro Colombia o en Twitter @ClaroTeAyuda y con mucho gusto te ayudamos con lo sucedido.",2021-07-22 13:35:02,1,0.9569,0
121,gp:AOqpTOF-PrNtXXgUGODXxU3t5zc8Udqwr6ZdooN6t7eReeSFGMAVnXxjqPJo855XJSa8DD1DJdNf-WetHqiKU6s,Amparo Marin,https://play-lh.googleusercontent.com/a-/AOh14GhYj_UlKsKIHaL-DuT_lunqjLOrqbfkBuy_hf4lSw,"Me gusta mucho, puedo realizar consultas de mi plan y lo mejor poder pagar oportunamente mis servicios",5,0,11.4.0,2021-07-22 13:29:03,Hola Amparo ¡Queremos ahorrarte tiempo! Por eso nos esforzamos por mejorar cada día. Saludos.,2021-07-22 13:34:01,5,0.5066,0
122,gp:AOqpTOEoIUnD21Vizlls-DMawDJB65X-gQELgbB4l_ZVfn-qcHgeSlteXA5A4puapsqSWVwiiu7y4jbHlSBplT0,Rubiela González,https://play-lh.googleusercontent.com/a/AATXAJwNmI7YRZKDKO6oH8MXfTZIGC3ecLvOp0meSn8r=mo,Pésimo todo los datos son muy lentos el servicio malo. Muy malo todo,1,0,,2021-07-22 13:19:52,"Hola Rubiela, estamos dispuestos a ayudarte, en la app encontraras la opción de ""Chatea con nosotros"" donde puedes escribirnos y con mucho gusto verificamos lo sucedido. Queremos que tengas una mejor experiencia.",2021-07-22 13:27:47,1,0.9301,0
123,gp:AOqpTOFkgiqQjFBllv_qQ4A9f2ciMmn9fKVEYOU_k03Sl2naGqN_saGkDx-z_nRNGf49LcM6QpKtSVWKNSzO1Gw,Maria Cortes,https://play-lh.googleusercontent.com/a/AATXAJydx-NAwk5FfaRNGr-28GmExsoknYgOs24kLkVU=mo,Demasiadas actualizaciones,1,0,11.3.0,2021-07-22 13:15:43,"Hola Maria, ten presente que las actualizaciones son necesarias para garantizar nuestro servicio y así puedas realizar todas tus consultas. Sin embargo gracias por escribirnos, con tus comentarios nos ayudas a mejorar nuestros servicios.",2021-07-22 13:17:13,3,0.4471,2
124,gp:AOqpTOE55kruG_vl8hiTYRZpJZIbaZq9sBxo1RAQbtuZ8GZHnZ1U8fqy0J3A9U43l8Oa1St1l_ndrrTAxOkutNw,fabio mahecha,https://play-lh.googleusercontent.com/a-/AOh14GhJutpuEsAT1ubP2kS6HaAayidoYOiUpNLKqT1_9cY,A comparación de otros operadores esta aplicación es buena lo único se hace lenta es por el Internet,4,0,11.4.0,2021-07-22 13:12:02,"Hola Fabio, en la app encontrarás la opción de ""Chatea con nosotros"" donde puedes escribirnos y con mucho gusto te ayudamos.",2021-07-22 13:16:27,4,0.5553,0
125,gp:AOqpTOHo7vf_6huluODR58VGSMhuQLzeCNpURkAQQTT3ld_GJK4l8hIhHVithfUDS7NAXQhrhtYKm02KtO8p2DQ,Juan Bautista Tamara Hoyos,https://play-lh.googleusercontent.com/a/AATXAJw_WIBTupyZVimFm0uA8hJuTQ0DAouGdPQOKtwK=mo,todo bien,5,0,11.3.0,2021-07-22 12:51:44,Hola Juan ¡Gracias por confiar en nosotros! Trabajamos todos los días para brindarte el mejor servicio.,2021-07-22 13:14:13,5,0.5896,0
126,gp:AOqpTOEG9-KmqZXiBd4fSQ8UX_5gyUKZM02wA05b4AgHKuiDp_NTCJ1ES91AhcE423aXcaQxgW5IUqDMhPqb2no,Natally fuentes,https://play-lh.googleusercontent.com/a-/AOh14GiknAKxN4BtSXXfaJvhkU01hsmarfWJ07ayvIcG,"De las peores app, los asesores no hacen sino recomendarla, pero la descargue y no me deja ni dentrar, segun q labtengo en otro dispositivo es una basura de app",1,1,,2021-07-22 12:49:31,"Hola Natally, por favor escríbenos a nuestras redes sociales, nos encuentras en Facebook como Claro Colombia o en Twitter @ClaroTeAyuda y con mucho gusto te ayudamos con lo sucedido.",2021-07-22 13:13:39,1,0.7253,0
127,gp:AOqpTOEUKRIGwlmfsj28N95NoTJrK6I0P9Kro6rOYvhPlt0j7vE-defXlRpb0GmJt-SFlYGAAXy5hO8sRCyDevE,Adriana Rosas,https://play-lh.googleusercontent.com/a-/AOh14Ggd4TJVeikvLtt9ouEFbGgGvBrNg8qELY-IjfZiPg,"Estaba funcionando la App súper bien pero desde q se actualizo no he podido ingresar, no he podido generar mis pagos, nada no sirve de nada, la actualización un desastre.",2,1,11.4.0,2021-07-22 12:28:04,"Hola Adriana, por favor escríbenos a nuestras redes sociales, nos encuentras en Facebook como Claro Colombia o en Twitter @ClaroTeAyuda y con mucho gusto validamos lo sucedido.",2021-07-22 12:34:43,1,0.6591,1
128,gp:AOqpTOG9l7exww4vDMBJaVL-mXYHV7HSx2IdjgK7YS1lE61p7_AG1nMQhpjHR40ohWX7I08GHVb33nEghAkA01g,Kener Pacho,https://play-lh.googleusercontent.com/a/AATXAJyQyXTu4EgCo3fhKr1wnW2uNHaq8R3_8odf7PPW=mo,Claro puedo hacer pagos de recargas de diamantes para un juego solo con saldo del celular?,5,0,11.4.0,2021-07-22 12:26:09,"Hola Kener, estamos dispuestos a ayudarte, en la app encontraras la opción de ""Chatea con nosotros"" donde puedes escribirnos y con mucho gusto te ayudamos.",2021-07-22 12:33:56,1,0.5344,4
129,gp:AOqpTOH-ty6AiBUZMQW3Kkf71u-zQDGh7kI0BRjHqQhhYLtcCXoIa0qMOYE3VbBbYO46Uf_F3Rw9trQlFLYHkdU,Rocio Restrepo,https://play-lh.googleusercontent.com/a/AATXAJxPGSMzRfLok-oj_u31m5dseRmbao7M-Y3Ufuhi=mo,Excelente,5,0,,2021-07-22 12:07:43,Hola Rocio ¡Gracias por confiar en nosotros! Trabajamos todos los días para brindarte el mejor servicio.,2021-07-22 12:11:37,5,0.7857,0
130,gp:AOqpTOE93EcYY5MinBZJuhMSJ0nVqfOZYeZPnvOjcvpqJ3bpyBKBbOCYsaoQoZlBzuaFOcn3lUMG83T2H41ux10,J Ortiz,https://play-lh.googleusercontent.com/a-/AOh14Gh-sizC2p-vwKnClJdNkvLerqt4fRPJ2IXTwwmPmg,Pésimo servicio. Para un traslado es más de 10 días y aun así cobran el servicio normal. La señal pésima. Es una porquería por decirlo poquito.,1,1,11.4.0,2021-07-22 12:05:14,"Hola, en la app encontrarás la opción de ""Chatea con nosotros"" donde puedes escribirnos y con mucho gusto te ayudamos.",2021-07-22 12:11:03,1,0.8699,0
